volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
20079,1952,1952,1922,1952,m,us,13.83417195,0.392682834,1,1,"Vonnegut, Kurt,",Player piano,teamblack | chirandom | stew | chiscifi
23231,1989,1989,1954,1989,m,us,11.65711846,0.971776505,1,1,"Weinstein, Howard,",Power hungry,teamblack | chirandom | stew | chiscifi
22332,1985,1985,1928,1985,m,us,11.69185599,0.024318144,0,1,"Dick, Philip K,",Puttering about in a smal,teamblack | chirandom
uc2.ark+=13960=t0xp6w75n,1912,1912,1878,1912,m,us,24.7756639,0.443141518,0,1,"Rose, William Ganson,",Putting Marshville on the,teamblack | random
21079,1973,1973,1914,1973,m,us,13.78821041,0.451900892,0,1,"Berryman, John,",Recovery,teamred | chirandom
nyp.33433074818778,1880,1880,1844,1880,m,us,18.77528526,0.988313729,1,1,"Cowan, Frank,",Revi-Lona,teamblack | locscifi
25470,1994,1994,0,1994,f,us,13.37542483,0.01794453,0,1,"Edgarian, Carol,",Rise the Euphrates,chirandom
uc2.ark+=13960=t7tm74c51,1904,1904,1870,1904,m,us,15.85861563,0.373605269,0,1,"Orcutt, William Dana,",Robert Cavelier,teamred | random
uva.x000674483,1888,1888,1851,1888,f,uk,15.03726633,0.118158704,0,1,"Ward, Humphry,",Robert Elsmere,teamblack | random
10853,1947,1947,0,1947,m,us,11.40549556,0.965856207,1,1,"Heinlein, Robert A.",Rocket ship Galileo,teamred | chirandom | chiscifi
nyp.33433074878889,1837,1837,1797,1837,m,uk,19.5381128,0.020643449,0,1,"Lover, Samuel,",Rory O'More,teamblack | random
nyp.33433074857248,1905,1909,1879,1905,m,uk,13.19706905,0.051072701,0,1,"Gibbon, Perceval,",Salvator,teamblack | random
20083,1953,1953,1920,1953,m,us,13.03451488,0.981911063,1,1,"Asimov, Isaac,",Second foundation,stew | teamred | chirandom | chiscifi
uc2.ark+=13960=t1dj5cf2j,1886,1920,1853,1886,m,fr,14.89610902,0.044078315,0,1,"Lema?tre, Jules,",Serenus and other stories,teamred | random
10968,1949,1949,1896,1949,m,us,12.76713145,0.997221675,1,1,"Zagat, Arthur Leo,",Seven out of time,teamblack | chiscifi
21552,1978,1978,1946,1978,m,us,12.65273339,0.98604797,1,1,"Lustbader, Eric,",Shallows of night,teamred | chiscifi
10917,1948,1948,1890,1948,m,us,14.88957978,0.999959309,1,1,"Smith, E. E.",Skylark three,teamred | chiscifi
21851,1981,1981,1934,1981,m,us,12.25257381,0.447674863,0,1,"Jones, Robert F.",Slade's glacier,teamred | chirandom
10832,1946,1946,0,1946,,us,13.47008211,0.998921513,1,1,"Van Vogt, A. E. 1912-  (A",Slan,teamblack | stew | chiscifi
21126,1973,1973,1936,1973,f,us,11.10033197,0.019856683,0,1,"Piercy, Marge,",Small changes,teamred | chirandom
22133,1983,1983,1941,1983,f,us,13.19096183,0.051336954,0,1,"Spellman, Cathy Cash,",So many partings,teamred | chirandom
23139,1989,1989,1936,1989,m,us,12.035972,0.318509941,0,1,"McMurtry, Larry,",Some can whistle,teamblack | chirandom
22097,1983,1983,1922,1983,f,us,12.18551899,0.140412529,0,1,"MacLeod, Charlotte,",Something the cat dragged,teamred | chirandom | chimyst | stew
20480,1962,1962,1920,1962,m,us,14.25770286,0.552933668,1,1,"Bradbury, Ray,",Something wicked this way,teamblack | chiscifi | chihorror
20065,1952,1952,1915,1952,m,us,10.78752884,0.948928389,1,1,"Jones, Raymond F.",Son of the stars,teamblack | chiscifi
21579,1978,1978,1943,1978,m,us,13.31067238,0.016145708,0,1,"Swift, Edward,",Splendora,teamred | chirandom
11552,1937,1937,1866,1937,m,uk,12.29748384,0.994212752,1,1,"Wells, H. G.",Star-begotten,teamred | chiscifi
20374,1959,1959,1907,1959,m,us,11.6531933,0.752723133,1,1,"Heinlein, Robert A.",Starship troopers,teamblack | stew | chiscifi
23867,1992,1992,1947,1992,m,us,11.98857236,0.744611235,1,1,"Varley, John,",Steel beach,chiscifi
20133,1954,1954,1915,1954,m,us,11.67284696,0.990334746,1,1,"Del Rey, Lester,",Step to the stars,teamblack | chiscifi
11081,1944,1944,1882,1944,m,uk,10.98856961,0.034546047,0,1,"Joyce, James,",Stephen hero,teamred | chirandom
20427,1960,1960,1928,1960,m,us,12.71935827,0.968482619,1,1,"Sheckley, Robert,",Store of infinity,teamblack | chiscifi
mdp.39015059642994,1886,1903,1850,1886,m,uk,15.7028332,0.54329999,1,1,"Stevenson, Robert Louis,",Strange case of Dr. Jekyl,teamred | pbgothic | stew | anatscifi
22623,1987,1987,0,1987,f,us,13.36646672,0.952674577,1,1,"Bonanno, Margaret Wander,",Strangers from the sky,teamblack | stew | chiscifi
22107,1983,1983,1934,1983,f,us,11.7615201,0.017272072,0,1,"Meade, Marion,",Sybille,teamblack | chirandom
24091,1994,1994,1963,1994,f,us,10.34788141,0.010747036,0,1,"Patchett, Ann,",Taft,chirandom
mdp.39015051156498,1826,1826,1798,1826,m,uk,24.05254058,0.373625751,0,1,"Banim, John,",Tales,teamred | random
10301,1929,1929,1875,1929,m,us,13.97207528,0.961429328,1,1,"Burroughs, Edgar Rice,",Tanar of Pellucidar,stew | teamred | chiscifi
21494,1978,1978,1939,1978,m,us,12.74630292,0.045941823,0,1,"Bayer, William,",Tangier,teamblack | chirandom
10083,1930,1930,1875,1930,m,us,14.5930085,0.993770219,1,1,"Burroughs, Edgar Rice,",Tarzan at the earth's cor,teamred | chifantasy | chiscifi
20866,1970,1970,1926,1970,m,us,12.0295263,0.994437365,1,1,"Anderson, Poul,",Tau zero,teamblack | chirandom | chiscifi
23191,1989,1989,1931,1989,m,us,11.8687671,0.790722408,1,1,"Shatner, William,",TekWar,teamred | chimyst | chiscifi
10911,1948,1948,0,1948,m,us,12.10183974,0.142475814,0,1,"Queen, Ellery,",Ten days' wonder,teamblack | stew | chirandom | cozy | det100 | chimyst
11778,1945,1945,1898,1945,m,uk,12.22134028,0.596087651,1,1,"Lewis, C. S.",That hideous strength,teamblack | chifantasy | chiscifi
uc2.ark+=13960=t9668pw05,1894,1894,1833,1894,m,fr,14.80398279,0.006593352,0,1,"Theuriet, Andr?,",The Abb? Daniel,teamblack | random
11591,1938,1938,1874,1938,m,uk,15.55088084,0.994272944,1,1,"Wright, S. Fowler,",The adventure of Wyndham ,teamblack | stew | chirandom | chiscifi | chiutopia
uc2.ark+=13960=t5v69m62h,1911,1911,1870,1911,m,nz,15.91018,0.11977956,0,1,"Cowan, James,",The adventures of Kimble ,teamred | random
mdp.39015010330341,1877,1877,1822,1877,f,uk,19.07064931,0.999707539,1,1,"Cobbe, Frances Power,",The age of science,femscifi | teamred | stew
21739,1980,1980,1932,1980,m,us,11.13289263,0.162865934,0,1,"Jakes, John,",The Americans,teamblack | chirandom
11900,1949,1949,1874,1949,m,uk,16.46457573,0.997942535,1,1,"Wright, S. Fowler,",The Amphibians,teamred | chiscifi
uc2.ark+=13960=t45q4sn3p,1893,1894,1857,1893,m,uk,16.87078647,0.844401855,1,1,"Griffith, George Chetwynd",The angel of the revoluti,teamblack | anatscifi
22685,1987,1987,0,1987,m,us,12.8196396,0.082505344,0,1,"Guild, Nicholas,",The Assyrian,teamblack | chirandom
23487,1957,1957,1915,1957,m,uk,11.67962483,0.99855016,1,1,"Hoyle, Fred,",The black cloud,teamblack | chiscifi
11323,1931,1931,1880,1931,m,uk,12.4726251,0.041362074,0,1,"Connington, J. J.",The boathouse riddle,teamblack | chirandom | chimyst
23838,1992,1992,1938,1992,m,us,11.57835138,0.978586633,1,1,"Niven, Larry,",The California voodoo game,chimyst | chiscifi
20471,1961,1961,1916,1961,m,us,10.65924938,0.142790964,0,1,"Robbins, Harold,",The carpetbaggers,teamred | chirandom
21488,1978,1978,1927,1978,m,us,12.60575818,0.126992849,0,1,"Adler, Warren,",The Casanova embrace,teamblack | chirandom
20727,1967,1967,1913,1967,f,us,11.65851967,0.010767443,0,1,"Braun, Lilian Jackson,",The cat who ate Danish mo,teamblack | chirandom | chimyst
11896,1949,1949,1878,1949,f,uk,11.8412171,0.010499821,0,1,"Wentworth, Patricia,",The Catherine-wheel,teamred | chirandom
10353,1931,1931,1865,1931,f,us,13.41610865,0.00724765,0,1,"Hill, Grace Livingston,",The chance of a lifetime,teamred | chirandom
4655,1922,1922,1875,1922,m,us,13.25366315,0.970050048,1,1,"Burroughs, Edgar Rice,",The chessmen of Mars,teamblack | stew | chiscifi
uc1.b117774,1886,1887,1828,1886,m,fr,13.96012185,0.985909064,1,1,"Verne, Jules,",The clipper of the clouds,locscifi | teamred | anatscifi
uva.x030223689,1871,1871,1803,1871,m,uk,19.6843166,0.998228153,1,1,"Lytton, Edward Bulwer Lyt",The coming race,teamblack | anatscifi
nyp.33433075768253,1826,1826,1785,1826,m,uk,27.57831628,0.651105807,0,1,"Wilkins, George,",The convert,teamblack | random
25530,1994,1994,1957,1994,m,us,13.40943803,0.922073503,1,1,"Wolverton, Dave,",The courtship of Princess Leia,chiscifi
21104,1959,1973,1909,1959,m,us,11.81090947,0.032202725,0,1,"Himes, Chester B.",The crazy kill,teamred | chirandom | hardboiled | chimyst
4625,1921,1921,1877,1921,m,us,12.90074523,0.70410064,0,1,"Traprock, Walter E.",The cruise of the Kawa : ,teamred | chirandom
20709,1966,1966,1937,1966,m,us,15.24038291,0.614148345,0,1,"Pynchon, Thomas,",The crying of lot 49,teamblack | chirandom
nyp.33433074866413,1898,1908,1865,1898,m,uk,14.28160336,0.222086918,0,1,"Kipling, Rudyard,",The day's work,teamred | random
21631,1979,1979,1947,1979,m,us,11.37418467,0.147301171,1,1,"King, Stephen,",The dead zone,teamblack | chiscifi | stew | chihorror
20041,1951,1951,1902,1951,m,us,13.03030679,0.915732825,1,1,"Wylie, Philip,",The disappearance,stew | teamred | chiscifi
21187,1974,1974,1929,1974,f,us,13.62229859,0.724548914,1,1,"Le Guin, Ursula K.",The Dispossessed,chiutopia | teamred | chiscifi
11584,1938,1938,1894,1938,m,uk,15.22800114,0.17070101,1,1,"Priestley, J. B.",The doomsday men,teamred | chiscifi
21423,1977,1977,1946,1977,m,us,12.24112973,0.996474745,1,1,"Foster, Alan Dean,",The end of the matter,teamred | chirandom | chiscifi
21866,1981,1981,1948,1981,f,us,12.11313574,0.955465459,1,1,"McIntyre, Vonda N,",The entropy effect,teamred | chiscifi
20694,1966,1966,0,1966,m,us,11.9413093,0.991187236,1,1,"Herbert, Frank,",The eyes of Heisenberg,teamred | chiscifi
10357,1931,1931,1884,1931,m,us,12.68742166,0.981977762,1,1,"Merritt, Abraham,",The face in the abyss,teamblack | chifantasy | chiscifi
24651,1998,1998,1969,1998,f,us,12.45950172,0.036520927,0,1,"Danticat, Edwidge,",The farming of bones,chirandom
20474,1961,1961,1886,1961,m,us,11.61613363,0.017138369,0,1,"Stout, Rex,",The final deduction,teamblack | chirandom | chimyst
njp.32101021206436,1901,1901,1866,1901,m,uk,12.60904581,0.998045913,1,1,"Wells, H. G.",The first men in the moon,teamblack | anatscifi | locscifi
uc1.32106001959946,1904,1904,1866,1904,m,uk,13.07700789,0.945368071,1,1,"Wells, H. G.",The food of the gods and ,teamblack | anatscifi | locscifi
11234,1928,1928,1888,1928,m,uk,14.68378657,0.105113564,0,1,"Knox, Ronald Arbuthnott,",The footsteps at the lock,det100 | teamred | chirandom
10874,1947,1947,1883,1947,,us,12.83529984,0.967619709,1,1,"Taine, John,",The forbidden garden,teamred | chiscifi
22488,1986,1986,1923,1986,m,us,12.71490102,0.993286683,1,1,"Dickson, Gordon R,",The forever man,teamred | chiscifi
11044,1932,1932,1894,1932,m,uk,13.80331764,0.082390171,0,1,"Morgan, Charles,",The fountain,teamred | chirandom
22783,1987,1987,1943,1987,f,us,11.51376216,0.009220883,0,1,"Spencer, LaVyrle,",The gamble,teamred | chirandom
njp.32101068138443,1892,1892,1851,1892,m,us,15.84828327,0.99710415,1,1,"Bradshaw, William R.",The goddess of Atvatabar,teamblack | locscifi
11575,1938,1938,1906,1938,f,nz,15.1942561,0.014756932,0,1,"Hyde, Robin,",The godwits fly,teamred | chirandom
11098,1950,1950,1919,1950,f,uk,14.77042644,0.066963851,0,1,"Lessing, Doris,",The grass is singing,teamred | chirandom | chimyst | stew
mdp.39015007007282,1889,1889,1834,1889,m,us,16.56019035,0.996334589,1,1,"Stockton, Frank Richard,",The great war syndicate,teamred | anatscifi
20648,1965,1965,1925,1965,m,us,11.6244124,0.800271456,0,1,"Moore, Robin,",The green berets,teamblack | chirandom
10827,1946,1946,1898,1946,m,us,12.03415267,0.674924117,1,1,"Sherman, Harold M.",The green man,teamblack | stew | chiscifi
23474,1953,1953,1900,1953,f,uk,13.02858967,0.141862296,0,1,"Goudge, Elizabeth,",The heart of the family,teamred | chirandom
20026,1951,1951,1910,1951,m,us,13.15785197,0.870999627,1,1,"Merwin, Sam,",The house of many worlds,teamred | chirandom | chiscifi
11013,1950,1950,1912,1950,m,us,12.28737137,0.804370101,1,1,"Van Vogt, A. E. 1912-2000",The house that stood stil,teamblack | chirandom | chiscifi
10922,1948,1948,1897,1948,m,us,11.70291485,0.194811867,0,1,"Wilder, Thornton,",The ides of March,teamred | chirandom
nyp.33433074939723,1888,1888,1836,1888,m,uk,14.75763936,0.854033767,1,1,"Besant, Walter,",The inner house,teamblack | anatscifi | stew
11242,1928,1928,1874,1928,m,uk,12.89773628,0.870490069,1,1,"Wright, S. Fowler,",The island of Captain Spa,teamred | chifantasy | chiscifi
20794,1968,1968,1927,1968,f,us,12.53329503,0.723063169,0,1,"Peters, Elizabeth,",The jackal's head,teamblack | chirandom
21620,1979,1979,1926,1979,m,us,11.34497559,0.136312699,0,1,"Gordon, Noah,",The Jerusalem diamond,teamred | chirandom
25606,1995,1995,1942,1995,f,us,22.28671922,0.376928228,0,1,"Reich, Tova,",The Jewish war,chirandom
21905,1981,1981,1947,1981,m,us,11.66122134,0.997129685,1,1,"Vardeman, Robert E,",The Klingon gambit,stew | teamred | chirandom | chiscifi
10542,1938,1938,1875,1938,m,us,12.59475791,0.676150749,1,1,"Burroughs, Edgar Rice,",The lad and the lion,teamred | chiscifi
22732,1987,1987,1926,1987,f,us,12.98146122,0.007969199,0,1,"McCaffrey, Anne,",The lady,teamred | chirandom
23092,1989,1989,1937,1989,m,us,13.48892982,0.094790786,0,1,"Goldsborough, Robert,",The last coincidence,teamblack | chirandom | chimyst
uiuo.ark+=13960=t8x92v101,1826,1826,0,1826,f,uk,20.64320608,0.806278357,1,1,"Shelley, Mary Wollstonecr",The last man,femscifi | teamred
dul1.ark+=13960=t41r7h934,1826,1833,1797,1826,f,uk,20.02792413,0.795941095,1,1,"Shelley, Mary Wollstonecr",The last man,teamblack | femscifi | stew
21749,1980,1980,1938,1980,m,us,12.01740936,0.464862869,1,1,"Kurland, Michael,",The last President,teamred | chiscifi
uc2.ark+=13960=t3pv6dr2h,1911,1911,1880,1911,m,us,13.385749,0.136341589,0,1,"Pearson, Edmund Lester,",The librarian at play,teamblack | random
mdp.39015031235545,1920,1920,1861,1920,m,uk,13.42781349,0.027494214,0,1,"Hewlett, Maurice,",The light heart,teamred | random
20089,1953,1953,1906,1953,m,us,11.81412532,0.767761551,1,1,"Brown, Fredric,",The lights in the sky are,stew | teamred | chirandom | chiscifi
21088,1973,1973,1916,1973,f,us,11.19343542,0.006524892,0,1,"Davis, Dorothy Salisbury,",The little brothers,teamblack | chirandom | chimyst
11277,1929,1929,1875,1929,m,uk,11.93015173,0.016794515,0,1,"Wallace, Edgar,",The lone house mystery,teamblack | chirandom | chimyst | stew
uc1.b249543,1898,1898,1831,1898,f,uk,14.63856082,0.004046452,0,1,"Barr, Amelia Edith Huddle",The lost silver of Briffa,teamblack | random
coo.31924051019580,1912,1912,1859,1912,m,uk,13.64482093,0.938143311,1,1,"Doyle, Arthur Conan,",The lost world,teamred | stew | anatscifi
21864,1981,1981,1931,1981,f,us,11.80718082,0.946112869,1,1,"May, Julian,",The many-colored land,stew | teamred | chiscifi
11882,1949,1949,0,1949,,uk,12.53765957,0.042295397,0,1,"Ferrars, E. X,",The March Hare murders,teamred | chirandom | chimyst
20592,1964,1964,1932,1964,m,us,12.23994575,0.055161192,0,1,"Kim, Richard E.",The martyred,teamred | chirandom
10053,1928,1928,1875,1928,m,us,13.99386406,0.984737267,1,1,"Burroughs, Edgar Rice,",The master mind of Mars,teamblack | chiscifi
10645,1941,1941,1884,1941,m,us,13.05139669,0.999867343,1,1,"Merritt, Abraham,",The metal monster,stew | teamred | chiscifi
nyp.33433079897819,1892,1892,1842,1892,m,us,14.56640132,0.105601886,0,1,"Bierce, Ambrose,",The monk and the hangman',teamblack | random
10302,1929,1929,1875,1929,m,us,13.54089876,0.950303878,1,1,"Burroughs, Edgar Rice,",The monster men,stew | teamred | chiscifi
10235,1925,1925,1875,1925,m,us,12.70492452,0.661833205,1,1,"Burroughs, Edgar Rice,",The moon men,teamblack | stew | chiscifi
nyp.33433074850961,1905,1905,0,1905,m,us,17.57877819,0.189727651,1,1,"Harper, Vincent.",The mortgage on the brain,teamblack | anatscifi | stew
4528,1921,1921,1875,1921,m,us,13.24755509,0.154146625,1,1,"Burroughs, Edgar Rice,",The mucker,teamblack | chiscifi
hvd.32044014279723,1827,1828,1807,1827,f,uk,21.55673452,0.863091018,1,1,"Loudon, Jane",The mummy!,femscifi | teamred | stew
20070,1952,1952,1914,1952,m,us,12.04231939,0.069218602,0,1,"Malamud, Bernard",The natural,teamblack | chirandom
22340,1985,1985,1947,1985,m,us,12.2320985,0.859643758,1,1,"Effinger, George Alec,",The nick of time,teamblack | chirandom | stew | chiscifi
10362,1931,1931,1892,1931,m,us,11.79176168,0.354924498,1,1,"Smith, Thorne,",The night life of the god,teamblack | chifantasy | chiscifi
uc1.b3324205,1906,1913,1867,1906,m,uk,12.69082954,0.13738987,0,1,"Cullum, Ridgwell,",The night-riders;,teamblack | random
22103,1983,1983,1931,1983,f,us,11.9494911,0.925917618,1,1,"May, Julian,",The nonborn king,teamblack | chiscifi
nyp.33433075746812,1920,1920,1892,1920,m,uk,13.87440656,0.898677966,1,1,"Shanks, Edward,",The people of the ruins,teamblack | anatscifi | stew
20819,1969,1969,1923,1969,m,us,13.61993715,0.781855117,1,1,"Davidson, Avram,",The phoenix and the mirro,teamblack | chiscifi
10435,1934,1934,1906,1934,m,us,12.68305606,0.139481956,0,1,"Dickson, Carter,",The Plague court murders,teamred | chirandom | chimyst
10310,1929,1929,1891,1929,m,us,13.41618888,0.995772779,1,1,"Kline, Otis Adelbert,",The planet of peril,teamblack | stew | chiscifi
20352,1958,1958,1932,1958,m,us,14.05948729,0.235069689,0,1,"Updike, John,",The poorhouse fair,teamblack | chirandom
21417,1977,1977,1947,1977,m,us,12.07238043,0.982945007,1,1,"Donaldson, Stephen R,",The power that preserves,teamblack | stew | chirandom | chiscifi | chifantasy
20820,1969,1969,1936,1969,f,us,12.88874737,0.027815672,0,1,"Davis, Gwen,",The pretenders,teamred | chirandom
10337,1930,1930,1891,1930,m,us,13.92361386,0.997435575,1,1,"Kline, Otis Adelbert,",The prince of peril,teamblack | chiscifi
nyp.33433074850870,1904,1904,1870,1904,m,uk,13.66064543,0.851242422,1,1,"Harris-Burland, J. B.",The Princess Thora,locscifi | teamred
25429,1993,1993,1964,1993,m,us,9.951087462,0.03931946,0,1,"Watkins, Paul,",The promise of light,chirandom
10986,1950,1950,1914,1950,m,us,17.75454145,0.121256264,0,1,"Fast, Howard,",The proud and the free,teamblack | chirandom
11274,1901,1929,1865,1901,m,uk,26.63508406,0.754854055,1,1,"Shiel, M. P.",The purple cloud,teamblack | chifantasy | chiscifi
11316,1931,1931,1882,1931,m,uk,13.62848303,0.2841389,0,1,"Armstrong, Martin,",The romantic adventures o,teamblack | chirandom
nyp.33433076060874,1865,1865,1801,1865,m,us,17.62134938,0.093942158,0,1,"Murdoch, David.",The Royalist's daughter a,teamred | random
mdp.39015030365178,1903,1904,1842,1903,m,fr,17.00834181,0.189900755,0,1,"Lafargue, Paul,",The sale of an appetite,teamblack | random
mdp.39015001553547,1912,1915,1876,1912,m,us,13.68161452,0.925501408,1,1,"London, Jack,",The scarlet plague,teamblack | anatscifi | stew
21114,1973,1973,1916,1973,m,us,11.24389095,0.183099733,0,1,"MacDonald, John D.",The scarlet ruse,teamred | chirandom | chimyst
11074,1942,1942,1898,1942,m,uk,14.53750069,0.981834541,0,1,"Lewis, C. S.",The Screwtape letters,teamblack | chirandom | chifantasy
nyp.33433076024060,1900,1900,1858,1900,m,us,15.72493897,0.982687141,1,1,"Osborne, Duffield,",The secret of the crater,locscifi | teamred | stew
10808,1946,1946,1887,1946,m,us,10.85026566,0.997253069,1,1,"Cummings, Ray,",The shadow girl,teamblack | chiscifi
4730,1922,1922,1868,1922,f,us,11.78757646,0.008182026,0,1,"Sampson, Emma Speed,",The shorn lamb,teamblack | chirandom
10834,1946,1946,1903,1946,m,us,12.89808714,0.998237727,1,1,"Wellman, Manly Wade,",The solar invasion,teamred | chiscifi
23703,1991,1991,1916,1991,m,us,15.25218566,0.043271143,0,1,"Murray, Albert,",The spyglass tree,chirandom
20139,1954,1954,0,1954,m,us,10.61172801,0.592465745,1,1,"Heinlein, Robert A.",The star beast,teamblack | stew | chiscifi
EllisSteamManPrairies1868,1868,1880,1840,1868,m,us,16.33148567,0.96108131,1,1,"Ellis, Edward S.",The Steam Man of the Prairies,teamblack | anatscifi | stew
21035,1972,1972,1929,1972,m,us,12.62230054,0.040795682,1,1,"Levin, Ira,",The Stepford wives,teamblack | chiscifi | chihorror
21286,1975,1975,1935,1975,m,us,13.83099773,0.945931725,1,1,"Silverberg, Robert,",The stochastic man,teamblack | stew | chiscifi
nyp.33433074870282,1907,1907,1861,1907,m,uk,14.56942294,0.020533997,0,1,"Hewlett, Maurice,",The stooping lady,teamred | random
23165,1989,1989,1952,1989,m,us,14.51769239,0.332884752,1,1,"Powers, Tim,",The stress of her regard,teamred | chifantasy | chiscifi
nyp.33433075766463,1908,1908,1867,1908,f,uk,15.67268588,0.015160536,0,1,"Perrin, Alice,",The stronger claim,teamred | random
20481,1962,1962,1914,1962,m,us,9.986243661,0.993108427,0,1,"Burroughs, William S.",The ticket that exploded,teamblack | chirandom
dul1.ark+=13960=t98637h6g,1895,1895,1866,1895,m,uk,13.7275126,0.99739867,1,1,"Wells, H. G.",The time machine;,locscifi | teamred | stew | anatscifi
10829,1946,1946,1883,1946,,us,12.18915279,0.998698263,1,1,"Taine, John,",The time stream,stew | teamred | chiscifi
20350,1958,1958,1912,1958,m,us,15.2200214,0.024706825,0,1,"Taylor, Robert Lewis,",The travels of Jaimie McP,teamred | chirandom
uc2.ark+=13960=t53f4sg3b,1875,1875,1811,1875,m,fr,15.88925258,0.10972603,0,1,"Walraven, E. G.","The two orphans, or, The ",teamred | random
23537,1970,1970,1912,1970,m,au,12.6994451,0.016524621,0,1,"White, Patrick,",The vivisector,teamred | chirandom
23267,1990,1990,1949,1990,f,us,12.01779252,0.913784033,1,1,"Bujold, Lois McMaster,",The vor game,chiscifi
21288,1975,1975,1944,1975,m,us,13.19785837,0.779709469,0,1,"Stasheff, Christopher,",The warlock in spite of h,teamblack | chirandom | chifantasy
uva.x000459624,1897,1897,1840,1897,m,uk,14.79369586,0.071277152,0,1,"Hardy, Thomas,",The well-beloved;,teamblack | random
10862,1947,1947,1906,1947,m,us,11.82702288,0.205473742,0,1,"Myers, John Myers,",The wild Yazoo,teamred | chirandom
uc2.ark+=13960=t9s17v81t,1909,1909,1852,1909,m,us,14.60629541,0.007945427,0,1,"Egan, Maurice Francis,",The wiles of Sexton Magin,teamblack | random
mdp.39015063941135,1907,1907,1850,1907,f,us,15.95663786,0.313204955,0,1,"Murfree, Mary Noailles,",The windfall;,teamred | random
20712,1966,1966,1911,1966,m,us,11.93317412,0.991583573,1,1,"Schmitz, James H.",The witches of Karres,teamred | chiscifi
uc2.ark+=13960=t10p0xs0f,1908,1908,1883,1908,m,us,15.21097144,0.145555877,1,1,"Harding, Ellison.",The woman who vowed,teamblack | locscifi
10202,1950,1950,1909,1950,m,us,13.19390351,0.025796462,0,1,"Castor, Henry,",The year of the Spaniard,teamred | chirandom
uc1.b244810,1898,1898,1865,1898,m,uk,16.55014,0.775016312,1,1,"Shiel, M. P.",The yellow danger,teamblack | anatscifi
4690,1922,1922,1857,1922,m,us,14.3928426,0.14881954,0,1,"Hough, Emerson,",The young Alaskans on the,teamred | chirandom
dul1.ark+=13960=t16m3xm4f,1922,1922,1872,1922,f,uk,13.70371334,0.878590618,1,1,"Hamilton, Cicely,",Theodore savage,femscifi | teamred | anatscifi
11809,1946,1946,1905,1946,m,uk,12.95397546,0.225744309,0,1,"Koestler, Arthur,",Thieves in the night,teamblack | chirandom
20723,1966,1966,1937,1966,m,us,11.91299456,0.611666422,1,1,"Zelazny, Roger,",This immortal,teamblack | chifantasy | chiscifi
nyp.33433074897426,1896,1913,1864,1896,m,uk,15.67174181,0.049189971,0,1,"Merrick, Leonard,",This stage of fools,teamred | random
11592,1939,1939,1916,1939,m,us,10.23718817,0.084643,0,1,"Allan, Ted,",This time a better earth,teamred | chirandom
11932,1950,1950,1878,1950,f,uk,11.72911633,0.011544698,0,1,"Wentworth, Patricia,",Through the wall,teamblack | chirandom | chimyst
25987,1999,1999,1942,1999,m,us,12.20737812,0.943992215,1,1,"Crichton, Michael,",Timeline,chiscifi
21335,1976,1976,1908,1976,m,us,12.85983406,0.327821346,0,1,"L'Amour, Louis,",To the Far Blue Mountains,teamblack | chirandom
11030,1927,1927,1882,1927,f,uk,17.36976241,0.090717049,0,1,"Woolf, Virginia,",To the lighthouse,teamblack | chirandom
inu.30000118528748,1913,1913,0,1913,m,uk,15.86537745,0.194266095,0,1,"Knight, Arthur Lee.",Told in the Indian twilig,teamred | random
nyp.33433074864889,1888,1888,1836,1888,m,uk,15.77742384,0.117588299,0,1,"Goodman, E. J.",Too curious,teamred | supernatural | random
20102,1953,1953,1905,1953,f,us,10.44681676,0.019397488,0,1,"Lasswell, Mary,",Tooner Schooner,teamred | chirandom
20632,1965,1965,1928,1965,m,us,13.6582126,0.098366054,0,1,"Friedman, Sanford,",Totempole,teamblack | chirandom
24593,1997,1997,1932,1997,m,us,15.77561535,0.346803448,1,1,"Updike, John,",Toward the end of time,chiscifi
21501,1978,1978,1945,1978,m,us,11.21261778,0.133123652,0,1,"Brown, Wesley,",Tragic magic,teamred | chirandom
mdp.39015004307362,1870,1873,1828,1870,m,fr,14.70608207,0.987836013,1,1,"Verne, Jules,",Twenty thousand leagues u,teamred | anatscifi
Derleth1948,1948,1948,1909,1948,m,us,13.04004902,0.76388598,1,1,"Derleth, August,",Two stories by Derleth,teamred | pbgothic | chiscifi
njp.32101063580995,1903,1903,1866,1903,m,us,16.55414279,0.084564977,0,1,"Isham, Frederic Stewart,",Under the rose,teamred | random
20496,1962,1962,1927,1962,m,us,12.11372623,0.981284461,1,1,"Garrett, Randall,",Unwise child,stew | teamred | chiscifi
24800,1998,1998,1951,1998,m,us,12.69698063,0.978612158,1,1,"Zahn, Timothy,",Vision of the future,chiscifi
20544,1963,1963,1922,1963,m,us,30.23659269,0.009286952,0,1,"Kerouac, Jack,",Visions of Gerard,teamblack | chirandom
22803,1987,1987,1953,1987,m,us,11.77390769,0.990102521,1,1,"Williams, Walter Jon,",Voice of the whirlwind,teamblack | chirandom | chiscifi
LindsayVoyageToArcturus1920,1920,1920,1876,1920,m,uk,12.93671613,0.988577561,1,1,"Lindsay, David,",Voyage To Arcturus,teamred | chifantasy | stew | anatscifi
10916,1948,1948,1904,1948,m,us,11.9724888,0.991753345,0,1,"Skinner, B. F.",Walden Two,chiutopia | chirandom | teamblack
