volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
21304,1976,1976,1947,1976,f,us,11.23203472,0.990640573,1,1,"Butler, Octavia E,",Patternmaster,teamred | chifantasy | chiscifi
21330,1976,1976,1929,1976,m,us,11.49218999,0.000665363,0,1,"Jenkins, Dan,",Limo,teamred | chirandom
21335,1976,1976,1908,1976,m,us,12.85983406,0.184669589,0,1,"L'Amour, Louis,",To the Far Blue Mountains,teamblack | chirandom
21351,1976,1976,1938,1976,m,us,10.50571762,0.999978024,1,1,"Niven, Larry,",A world out of time,teamblack | chiscifi
21355,1976,1976,1936,1976,f,us,11.53900373,0.083165841,1,1,"Piercy, Marge,",Woman on the edge of time,chiutopia | teamred | chiscifi
21412,1977,1977,1928,1977,m,us,12.81409114,0.664308094,1,1,"Dick, Philip K,",A scanner darkly,teamblack | chiscifi
21417,1977,1977,1947,1977,m,us,12.07238043,0.995409341,1,1,"Donaldson, Stephen R,",The power that preserves,teamblack | chiscifi | stew | chifantasy | chirandom
21423,1977,1977,1946,1977,m,us,12.24112973,0.99991583,1,1,"Foster, Alan Dean,",The end of the matter,teamred | chiscifi | chirandom
21443,1977,1977,1910,1977,m,us,14.91892295,0.980358323,1,1,"Leiber, Fritz,",Our lady of darkness,teamred | chifantasy | chiscifi
21453,1977,1977,0,1977,f,us,11.95874548,0.003625275,0,1,"Michaels, Fern,",Captive passions,teamblack | chirandom
21473,1977,1977,1937,1977,m,us,10.89590313,0.018302715,0,1,"Segal, Erich,",Oliver's story,teamred | chirandom
21488,1978,1978,1927,1978,m,us,12.60575818,0.008995596,0,1,"Adler, Warren,",The Casanova embrace,teamblack | chirandom
21494,1978,1978,1939,1978,m,us,12.74630292,0.004549379,0,1,"Bayer, William,",Tangier,teamblack | chirandom
21500,1978,1978,1932,1978,m,us,11.40712017,0.997400374,1,1,"Bova, Ben,",Colony,teamred | chiscifi | stew
21501,1978,1978,1945,1978,m,us,11.21261778,0.044382305,0,1,"Brown, Wesley,",Tragic magic,teamred | chirandom
21552,1978,1978,1946,1978,m,us,12.65273339,0.980581656,1,1,"Lustbader, Eric,",Shallows of night,teamred | chiscifi
21579,1978,1978,1943,1978,m,us,13.31067238,0.004453826,0,1,"Swift, Edward,",Splendora,teamred | chirandom
21603,1979,1979,1950,1979,f,us,10.69731675,0.025345473,0,1,"Braverman, Kate,",Lithium for Medea,teamblack | chirandom
21607,1979,1979,1935,1979,m,us,12.07736676,0.918235156,0,1,"Cline, C. Terry,",Cross current,teamblack | chirandom
21611,1979,1979,1923,1979,m,us,12.45718598,0.9990602,1,1,"Dickson, Gordon R,",Masters of Everon,teamblack | chiscifi | stew
21620,1979,1979,1926,1979,m,us,11.34497559,0.019292917,0,1,"Gordon, Noah,",The Jerusalem diamond,teamred | chirandom
21631,1979,1979,1947,1979,m,us,11.37418467,0.065586212,1,1,"King, Stephen,",The dead zone,teamblack | chiscifi | stew | chihorror
21670,1979,1979,0,1979,m,us,12.5237413,0.834234741,1,1,"Schulman, J. Neil 1953-",Alongside night,teamblack | chiscifi
21672,1979,1979,1944,1979,m,us,12.70513191,0.998679685,1,1,"Stasheff, Christopher,",A wizard in Bedlam,teamred | chifantasy | chiscifi
21685,1979,1979,1945,1979,m,us,13.08749626,0.999998705,1,1,"Zebrowski, George,",Macrolife,teamred | chiscifi | stew
21734,1980,1980,1927,1980,m,us,11.72656143,0.341772524,0,1,"Herzog, Arthur,",Aries rising,teamred | chirandom
21739,1980,1980,1932,1980,m,us,11.13289263,0.111656404,0,1,"Jakes, John,",The Americans,teamblack | chirandom
21749,1980,1980,1938,1980,m,us,12.01740936,0.416874406,1,1,"Kurland, Michael,",The last President,teamred | chiscifi
21851,1981,1981,1934,1981,m,us,12.25257381,0.391298862,0,1,"Jones, Robert F.",Slade's glacier,teamred | chirandom
21864,1981,1981,1931,1981,f,us,11.80718082,0.994154047,1,1,"May, Julian,",The many-colored land,teamred | chiscifi | stew
21866,1981,1981,1948,1981,f,us,12.11313574,0.998260236,1,1,"McIntyre, Vonda N,",The entropy effect,teamred | chiscifi
21876,1981,1981,1938,1981,m,us,11.29397002,0.95765082,1,1,"Niven, Larry,",Dream Park,teamblack | chiscifi
21877,1981,1981,1938,1981,m,us,11.09003023,0.928846934,1,1,"Niven, Larry,",Oath of fealty,teamred | chiscifi | stew
21905,1981,1981,1947,1981,m,us,11.66122134,0.999954045,1,1,"Vardeman, Robert E,",The Klingon gambit,teamred | chiscifi | stew | chirandom
21929,1982,1982,1945,1982,m,us,13.82506191,0.97288261,1,1,"Bishop, Michael,",No enemy but time,teamblack | chiscifi
21967,1982,1982,1911,1982,m,us,10.9003249,0.99646876,1,1,"Hubbard, L. Ron,",Battlefield earth,teamred | chiscifi | chirandom
21981,1982,1982,1938,1982,f,us,12.63753571,0.926240806,1,1,"Lorrah, Jean,",Channel's destiny,teamblack | chiscifi | stew
22054,1983,1983,1926,1983,m,us,12.19738943,0.102281519,0,1,"Coldsmith, Don,",Follow the wind,teamblack | chirandom
22073,1983,1983,1946,1983,m,us,12.07846156,0.999684677,1,1,"Foster, Alan Dean,",For love of mother-not,teamred | chiscifi | stew | chirandom
22097,1983,1983,1922,1983,f,us,12.18551899,0.021434912,0,1,"MacLeod, Charlotte,",Something the cat dragged,teamred | chimyst | stew | chirandom
22103,1983,1983,1931,1983,f,us,11.9494911,0.978704647,1,1,"May, Julian,",The nonborn king,teamblack | chiscifi
22107,1983,1983,1934,1983,f,us,11.7615201,0.000483682,0,1,"Meade, Marion,",Sybille,teamblack | chirandom
22133,1983,1983,1941,1983,f,us,13.19096183,0.002754382,0,1,"Spellman, Cathy Cash,",So many partings,teamred | chirandom
22168,1984,1984,1942,1984,f,us,11.49833039,0.914555356,1,1,"Cherryh, C. J,",Chanur's venture,teamred | chifantasy | chiscifi
22193,1984,1984,1948,1984,m,us,12.30054087,0.559788206,1,1,"Gibson, William",Neuromancer,teamred | pbgothic | chiscifi | stew
22305,1985,1985,1941,1985,m,us,11.98113002,0.967567336,1,1,"Benford, Gregory,",Artifact,teamblack | chiscifi
22325,1985,1985,1968,1985,m,us,12.22978302,0.014587228,0,1,"Collins, Max Allan,",A shroud for Aquarius,teamred | chimyst | chirandom
22332,1985,1985,1928,1985,m,us,11.69185599,0.002345366,0,1,"Dick, Philip K,",Puttering about in a smal,teamblack | chirandom
22340,1985,1985,1947,1985,m,us,12.2320985,0.96320828,1,1,"Effinger, George Alec,",The nick of time,teamblack | chiscifi | stew | chirandom
22488,1986,1986,1923,1986,m,us,12.71490102,0.999985216,1,1,"Dickson, Gordon R,",The forever man,teamred | chiscifi
22498,1986,1986,1946,1986,m,us,10.83358685,0.992548342,1,1,"Foster, Alan Dean,",Into the out of,teamred | chiscifi | stew | chihorror
22623,1987,1987,0,1987,f,us,13.36646672,0.990404404,1,1,"Bonanno, Margaret Wander,",Strangers from the sky,teamblack | chiscifi | stew
22676,1987,1987,1932,1987,m,us,12.38345696,0.00010604,0,1,"Flynn, Robert,",Wanderer Springs,teamred | chirandom
22678,1987,1987,1944,1987,m,us,11.21262161,0.000429723,0,1,"Friedman, Kinky,",A case of Lone Star,teamred | chimyst | chirandom
22685,1987,1987,0,1987,m,us,12.8196396,0.007604007,0,1,"Guild, Nicholas,",The Assyrian,teamblack | chirandom
22692,1987,1987,1953,1987,m,us,11.84637952,0.057714754,0,1,"Hiaasen, Carl,",Double whammy,teamred | chimyst | chirandom
22723,1987,1987,1933,1987,m,us,10.78888877,0.002278082,0,1,"Logue, John,",Boats against the current,teamblack | chirandom
22732,1987,1987,1926,1987,f,us,12.98146122,0.000116488,0,1,"McCaffrey, Anne,",The lady,teamred | chirandom
22783,1987,1987,1943,1987,f,us,11.51376216,0.00063973,0,1,"Spencer, LaVyrle,",The gamble,teamred | chirandom
22787,1987,1987,1943,1987,m,us,11.86220383,0.023636236,0,1,"Swift, Edward,",A place with promise,teamred | chirandom
22803,1987,1987,1953,1987,m,us,11.77390769,0.999802941,1,1,"Williams, Walter Jon,",Voice of the whirlwind,teamblack | chiscifi | chirandom
22878,1988,1988,1933,1988,f,us,16.91529703,0.813569118,1,1,"Engh, M. J,",Wheel of the winds,teamred | chiscifi
22894,1988,1988,1945,1988,m,us,11.68893225,0.011478181,0,1,"Grissom, Ken,",Drop-off,teamblack | chimyst | stew | chirandom
22960,1988,1988,1954,1988,m,us,12.31799306,0.440624703,1,1,"Rosenberg, Joel,",Not for glory,teamred | chifantasy | chiscifi
23059,1989,1989,1940,1989,m,us,11.36879598,0.400743277,1,1,"Cook, Robin,",Mutation,teamred | chiscifi | stew | chihorror
23075,1989,1989,0,1989,f,us,11.47266259,0.062656065,0,1,"Dunlap, Susan,",Pious deception,teamred | chimyst | stew | chirandom
23092,1989,1989,1937,1989,m,us,13.48892982,0.001730562,0,1,"Goldsborough, Robert,",The last coincidence,teamblack | chimyst | chirandom
23117,1989,1989,1950,1989,m,us,11.51444834,0.999354579,1,1,"Jeter, K. W,",Farewell horizontal,teamred | chiscifi
23139,1989,1989,1936,1989,m,us,12.035972,0.497891309,0,1,"McMurtry, Larry,",Some can whistle,teamblack | chirandom
23165,1989,1989,1952,1989,m,us,14.51769239,0.217081253,1,1,"Powers, Tim,",The stress of her regard,teamred | chifantasy | chiscifi
23191,1989,1989,1931,1989,m,us,11.8687671,0.993057107,1,1,"Shatner, William,",TekWar,teamred | chimyst | chiscifi
23231,1989,1989,1954,1989,m,us,11.65711846,0.999533029,1,1,"Weinstein, Howard,",Power hungry,teamblack | chiscifi | stew | chirandom
23267,1990,1990,1949,1990,f,us,12.01779252,0.977156115,1,1,"Bujold, Lois McMaster,",The vor game,chiscifi
23334,1990,1990,1936,1990,m,us,12.94905543,0.083901566,0,1,"Greenburg, Dan,",Exes,chirandom
23375,1990,1990,0,1990,,us,12.78617788,0.995425049,1,1,"McCaffrey, Anne,",Pegasus in flight,chiscifi
23474,1953,1953,1900,1953,f,uk,13.02858967,0.034342841,0,1,"Goudge, Elizabeth,",The heart of the family,teamred | chirandom
23487,1957,1957,1915,1957,m,uk,11.67962483,0.999962927,1,1,"Hoyle, Fred,",The black cloud,teamblack | chiscifi
23507,1962,1962,1894,1962,m,uk,13.36243151,0.930138528,1,1,"Huxley, Aldous,",Island,chiutopia | teamred | chiscifi
23514,1964,1964,1905,1964,m,uk,13.94826421,0.001373852,0,1,"Snow, C. P.",Corridors of power,teamblack | chirandom
23537,1970,1970,1912,1970,m,au,12.6994451,0.000338911,0,1,"White, Patrick,",The vivisector,teamred | chirandom
23601,1987,1987,1954,1987,f,uk,11.93373379,0.000421294,0,1,"Gregory, Philippa,",Wideacre,teamred | chirandom
23703,1991,1991,1916,1991,m,us,15.25218566,0.004364618,0,1,"Murray, Albert,",The spyglass tree,chirandom
23764,1992,1992,1951,1992,m,us,12.26101437,0.054953797,0,1,"Card, Orson Scott,",Lost boys,chirandom
23822,1992,1992,1926,1992,f,us,12.95500847,0.78530324,1,1,"McCaffrey, Anne,",Crystal line,chiscifi
23825,1992,1992,1952,1992,m,us,11.65465731,0.061607918,0,1,"McCammon, Robert R,",Boy's life,chirandom
23838,1992,1992,1938,1992,m,us,11.57835138,0.997878529,1,1,"Niven, Larry,",The California voodoo game,chimyst | chiscifi
23867,1992,1992,1947,1992,m,us,11.98857236,0.947870925,1,1,"Varley, John,",Steel beach,chiscifi
24001,1994,1994,1941,1994,m,us,11.31278772,0.999313463,1,1,"Benford, Gregory,",Furious gulf,chiscifi
24091,1994,1994,1963,1994,f,us,10.34788141,1.63E-05,0,1,"Patchett, Ann,",Taft,chirandom
24094,1994,1994,1953,1994,f,us,12.79580905,0.00206383,0,1,"Pelletier, Cathie,",A marriage made at Woodstock,chirandom
24491,1997,1997,1952,1997,f,us,13.8683282,0.114738884,0,1,"Gabaldon, Diana,",Drums of autumn,chifantasy | chirandom
24593,1997,1997,1932,1997,m,us,15.77561535,0.214554103,1,1,"Updike, John,",Toward the end of time,chiscifi
24651,1998,1998,1969,1998,f,us,12.45950172,0.0024318,0,1,"Danticat, Edwidge,",The farming of bones,chirandom
24690,1998,1998,1960,1998,f,us,11.78437544,0.254766191,1,1,"Hopkinson, Nalo,",Brown girl in the ring,chiscifi | chirandom
24800,1998,1998,1951,1998,m,us,12.69698063,0.998587691,1,1,"Zahn, Timothy,",Vision of the future,chiscifi
24816,1999,1999,1948,1999,f,us,11.41663679,0.001688251,0,1,"Berg, Elizabeth,",Until the real thing comes along,chirandom
25357,1992,1992,1945,1992,f,us,12.25305444,0.027238263,0,1,"Willis, Connie,",Doomsday book,chirandom
25362,1993,1993,1920,1993,m,us,12.44604947,0.993824601,1,1,"Asimov, Isaac,",Forward the foundation,chiscifi
25429,1993,1993,1964,1993,m,us,9.951087462,0.00122844,0,1,"Watkins, Paul,",The promise of light,chirandom
25445,1994,1994,0,1994,m,us,11.83175184,0.046675829,0,1,"Block, Lawrence,",A long line of dead men,chirandom
25470,1994,1994,0,1994,f,us,13.37542483,0.000756154,0,1,"Edgarian, Carol,",Rise the Euphrates,chirandom
25519,1994,1994,1935,1994,m,us,12.68700919,0.943475651,1,1,"Silverberg, Robert,",Hot sky at midnight,chiscifi
25530,1994,1994,1957,1994,m,us,13.40943803,0.976254594,1,1,"Wolverton, Dave,",The courtship of Princess Leia,chiscifi
25535,1995,1995,1962,1995,m,us,12.79792267,0.999942374,1,1,"Anderson, Kevin J.",Darksaber,chiscifi
25578,1995,1995,1951,1995,f,us,14.20408523,0.999673654,1,1,"Hambly, Barbara,",Children of the Jedi,chiscifi | chirandom
25606,1995,1995,1942,1995,f,us,22.28671922,0.155793934,0,1,"Reich, Tova,",The Jewish war,chirandom
25620,1995,1995,0,1995,f,us,12.34672521,8.66E-05,0,1,"Shigekuni, Julie,",A bridge between us,chirandom
25645,1996,1996,1944,1996,m,us,10.97224661,0.000291101,0,1,"Brown, Rita Mae,",Riding shotgun,chirandom
25987,1999,1999,1942,1999,m,us,12.20737812,0.992965065,1,1,"Crichton, Michael,",Timeline,chiscifi
26019,1999,1999,1950,1999,m,us,11.70837362,0.958326,0,1,"Harlow, Bill,",Circle William,chirandom
coo.31924013525971,1908,1908,1855,1908,m,uk,13.38118435,0.000583682,0,1,"Moore, Frank Frankfort,",An amateur adventuress,teamred | random
coo.31924051019580,1912,1912,1859,1912,m,uk,13.64482093,0.981778545,1,1,"Doyle, Arthur Conan,",The lost world,teamred | anatscifi | stew
Derleth1948,1948,1948,1909,1948,m,us,13.04004902,0.586192701,1,1,"Derleth, August,",Two stories by Derleth,teamred | pbgothic | chiscifi
dul1.ark+=13960=t16m3xm4f,1922,1922,1872,1922,f,uk,13.70371334,0.949230495,1,1,"Hamilton, Cicely,",Theodore savage,femscifi | teamred | anatscifi
dul1.ark+=13960=t1qf9cr59,1906,1906,1851,1906,m,uk,15.05113135,0.782791732,1,1,"Ford, Douglas Morey.",A time of terror,teamblack | locscifi | stew
dul1.ark+=13960=t3dz0xh78,1880,1880,1836,1880,m,uk,19.46184022,0.999916776,1,1,"Greg, Percy,",Across the zodiac,teamblack | locscifi | anatscifi
dul1.ark+=13960=t3zs3df24,1888,1888,1833,1888,m,us,14.82110655,0.999956059,1,1,"De Mille, James,",A strange manuscript foun,teamblack | locscifi | anatscifi
dul1.ark+=13960=t41r7h934,1826,1833,1797,1826,f,uk,20.02792413,0.783649843,1,1,"Shelley, Mary Wollstonecr",The last man,teamblack | femscifi | stew
dul1.ark+=13960=t66401k8k,1888,1888,1850,1888,m,us,16.94967106,0.999787043,1,1,"Bellamy, Edward,","Looking backward, 2000-18",locscifi | teamred | anatscifi | stew
dul1.ark+=13960=t80k32x0x,1899,1899,1866,1899,m,uk,12.87703279,0.999961033,1,1,"Wells, H. G.",When the sleeper wakes,locscifi | teamred
dul1.ark+=13960=t95723c7j,1872,1897,1842,1872,m,fr,16.43629948,0.999999827,1,1,"Flammarion, Camille,",Lumen,teamblack | anatscifi | stew
dul1.ark+=13960=t98637h6g,1895,1895,1866,1895,m,uk,13.7275126,0.999970909,1,1,"Wells, H. G.",The time machine;,locscifi | teamred | anatscifi | stew
EllisSteamManPrairies1868,1868,1880,1840,1868,m,us,16.33148567,0.998965479,1,1,"Ellis, Edward S.",The Steam Man of the Prairies,teamblack | anatscifi | stew
hvd.32044014279723,1827,1828,1807,1827,f,uk,21.55673452,0.95566628,1,1,"Loudon, Jane",The mummy!,femscifi | teamred | stew
inu.30000042750632,1901,1901,1865,1901,f,au,15.45039586,0.730384487,1,1,"Ling, M. A. Moore Bentley",A woman of Mars,femscifi | teamred
inu.30000118528748,1913,1913,0,1913,m,uk,15.86537745,0.12822551,0,1,"Knight, Arthur Lee.",Told in the Indian twilig,teamred | random
LindsayVoyageToArcturus1920,1920,1920,1876,1920,m,uk,12.93671613,0.999699882,1,1,"Lindsay, David,",Voyage To Arcturus,anatscifi | teamred | chifantasy | stew
mdp.39015000541717,1885,1885,1839,1885,m,uk,25.45931544,0.991205357,0,1,"Pater, Walter,",Marius the Epicurean,teamred | random
mdp.39015001553547,1912,1915,1876,1912,m,us,13.68161452,0.981770242,1,1,"London, Jack,",The scarlet plague,teamblack | anatscifi | stew
mdp.39015004200997,1818,1891,1797,1818,f,uk,17.41334241,0.151365204,1,1,"Shelley, Mary Wollstonecr",Frankenstein,femscifi | teamred | stew | stangothic
mdp.39015004307362,1870,1873,1828,1870,m,fr,14.70608207,0.9993134,1,1,"Verne, Jules,",Twenty thousand leagues u,teamred | anatscifi
mdp.39015007007282,1889,1889,1834,1889,m,us,16.56019035,0.999986762,1,1,"Stockton, Frank Richard,",The great war syndicate,teamred | anatscifi
mdp.39015010330341,1877,1877,1822,1877,f,uk,19.07064931,0.999973266,1,1,"Cobbe, Frances Power,",The age of science,femscifi | teamred | stew
mdp.39015030365178,1903,1904,1842,1903,m,fr,17.00834181,0.218159105,0,1,"Lafargue, Paul,",The sale of an appetite,teamblack | random
mdp.39015031235545,1920,1920,1861,1920,m,uk,13.42781349,0.000504831,0,1,"Hewlett, Maurice,",The light heart,teamred | random
mdp.39015031332862,1913,1913,1873,1913,m,uk,13.66884371,0.840477717,1,1,"Beresford, J. D.",Goslings,teamred | anatscifi
mdp.39015051156498,1826,1826,1798,1826,m,uk,24.05254058,0.269611119,0,1,"Banim, John,",Tales,teamred | random
mdp.39015059642994,1886,1903,1850,1886,m,uk,15.7028332,0.673483044,1,1,"Stevenson, Robert Louis,",Strange case of Dr. Jekyl,anatscifi | teamred | pbgothic | stew
mdp.39015062658789,1881,1881,1844,1881,f,us,18.03391249,0.00044063,0,1,"Sidney, Margaret,",Five little Peppers and h,teamblack | random
mdp.39015063556271,1818,1818,1769,1818,f,uk,16.5271405,9.85E-05,0,1,"Opie, Amelia Alderson,",New tales,teamred | random
mdp.39015063941135,1907,1907,1850,1907,f,us,15.95663786,0.418888104,0,1,"Murfree, Mary Noailles,",The windfall;,teamred | random
mdp.39015063949229,1894,1894,1862,1894,m,uk,13.06288415,0.003339121,0,1,"Scott, Hugh Stowell,",With edged tools;,teamblack | random
mdp.39015066036578,1889,1896,1835,1889,m,us,15.51865078,0.117805456,1,1,"Twain, Mark,",A Connecticut Yankee in K,teamblack | anatscifi | stew
mdp.39015078569723,1880,1880,1836,1880,m,uk,16.8030693,0.194069589,1,1,"Greg, Percy,",Across the zodiac,teamred | anatscifi
njp.32101013621246,1887,1906,1841,1887,m,uk,21.26786965,0.854908532,1,1,"Hudson, W. H.",A crystal age,teamred | anatscifi
njp.32101021206436,1901,1901,1866,1901,m,uk,12.60904581,0.999993352,1,1,"Wells, H. G.",The first men in the moon,teamblack | locscifi | anatscifi
njp.32101063580995,1903,1903,1866,1903,m,us,16.55414279,0.010911851,0,1,"Isham, Frederic Stewart,",Under the rose,teamred | random
njp.32101067641678,1878,1878,1812,1878,m,ge,13.88168319,0.000328368,0,1,"Auerbach, Berthold,",Landolin,teamred | random
njp.32101067645505,1836,1836,1772,1836,f,us,18.17988039,0.000528162,1,1,"Griffith, Mary,","Camperdown, or, News from",teamblack | locscifi
njp.32101068138443,1892,1892,1851,1892,m,us,15.84828327,0.999888569,1,1,"Bradshaw, William R.",The goddess of Atvatabar,teamblack | locscifi
njp.32101068580768,1868,1868,1832,1868,f,us,18.83985704,0.000293602,0,1,"Alcott, Louisa May,",Kitty's class day ;,teamblack | random
nnc1.cu01664417,1900,1917,1869,1900,m,us,14.38580553,0.002558351,0,1,"Tarkington, Booth,",Monsieur Beaucaire,teamblack | random
nyp.33433039680552,1890,1890,1831,1890,m,us,15.88657155,0.99985919,1,1,"Donnelly, Ignatius,",C?sar's column,teamred | anatscifi
nyp.33433074818778,1880,1880,1844,1880,m,us,18.77528526,0.998566593,1,1,"Cowan, Frank,",Revi-Lona,teamblack | locscifi
nyp.33433074850870,1904,1904,1870,1904,m,uk,13.66064543,0.968627291,1,1,"Harris-Burland, J. B.",The Princess Thora,locscifi | teamred
nyp.33433074850961,1905,1905,0,1905,m,us,17.57877819,0.016762108,1,1,"Harper, Vincent.",The mortgage on the brain,teamblack | anatscifi | stew
nyp.33433074857248,1905,1909,1879,1905,m,uk,13.19706905,0.00440223,0,1,"Gibbon, Perceval,",Salvator,teamblack | random
nyp.33433074864889,1888,1888,1836,1888,m,uk,15.77742384,0.028755249,0,1,"Goodman, E. J.",Too curious,supernatural | teamred | random
nyp.33433074866413,1898,1908,1865,1898,m,uk,14.28160336,0.067173344,0,1,"Kipling, Rudyard,",The day's work,teamred | random
nyp.33433074870282,1907,1907,1861,1907,m,uk,14.56942294,0.001736449,0,1,"Hewlett, Maurice,",The stooping lady,teamred | random
nyp.33433074878889,1837,1837,1797,1837,m,uk,19.5381128,0.000437579,0,1,"Lover, Samuel,",Rory O'More,teamblack | random
nyp.33433074880075,1871,1871,1837,1871,f,uk,17.755306,0.000174385,0,1,"Marryat, Florence,",Her lord and master,teamblack | random
nyp.33433074897426,1896,1913,1864,1896,m,uk,15.67174181,0.001283709,0,1,"Merrick, Leonard,",This stage of fools,teamred | random
nyp.33433074926712,1920,1920,1867,1920,m,uk,15.07488882,0.000456624,0,1,"Benson, E. F.","""Queen Lucia""",teamred | random
nyp.33433074939723,1888,1888,1836,1888,m,uk,14.75763936,0.984061155,1,1,"Besant, Walter,",The inner house,teamblack | anatscifi | stew
nyp.33433074954656,1902,1902,0,1902,m,us,15.96850874,0.530626945,1,1,"Owen, Harle Oren.",Welsh rarebit tales,locscifi | teamred
nyp.33433074955331,1777,1777,0,1777,f,uk,19.15301633,0.000620251,0,1,Henrietta.,Letters from Henrietta to,teamblack | random
nyp.33433075727168,1893,1893,1866,1893,m,uk,14.04966199,0.986977715,1,1,"Fawcett, E. Douglas",Hartmann the anarchist,teamblack | anatscifi
nyp.33433075737753,1890,1891,1848,1890,m,ah,14.12496826,0.001740142,0,1,"Franzos, Karl Emil,",Judith Trachtenberg,teamred | random
nyp.33433075746812,1920,1920,1892,1920,m,uk,13.87440656,0.837258423,1,1,"Shanks, Edward,",The people of the ruins,teamblack | anatscifi | stew
nyp.33433075746895,1909,1911,1851,1909,m,us,15.9434189,0.999995485,1,1,"Serviss, Garrett Putman,",A Columbus of space,teamblack | locscifi | anatscifi
nyp.33433075761720,1888,1888,1838,1888,m,uk,13.16525575,0.001452061,0,1,"Farjeon, B. L.",Miser Farebrother,teamblack | random
nyp.33433075766463,1908,1908,1867,1908,f,uk,15.67268588,0.000218642,0,1,"Perrin, Alice,",The stronger claim,teamred | random
nyp.33433075768253,1826,1826,1785,1826,m,uk,27.57831628,0.941863985,0,1,"Wilkins, George,",The convert,teamblack | random
nyp.33433075818611,1876,1878,1842,1876,f,fr,15.91589514,0.003732432,0,1,"Gr?ville, Henry,",Marrying off a daughter,teamred | random
nyp.33433075827018,1893,1894,1842,1893,m,fr,19.83632119,0.999999996,1,1,"Flammarion, Camille,",Omega: the last days of t,teamblack | anatscifi
nyp.33433075843544,1892,1892,1833,1892,m,fr,16.58579126,9.00E-06,0,1,"Theuriet, Andr?,",A young man of the period,teamred | random
nyp.33433076024060,1900,1900,1858,1900,m,us,15.72493897,0.999628859,1,1,"Osborne, Duffield,",The secret of the crater,locscifi | teamred | stew
nyp.33433076056781,1891,1891,0,1891,m,,12.48896384,0.889287392,1,1,"Ward, Herbert Dickinson,",A republic without a pres,teamblack | locscifi | stew
nyp.33433076060874,1865,1865,1801,1865,m,us,17.62134938,0.013335673,0,1,"Murdoch, David.",The Royalist's daughter a,teamred | random
nyp.33433079897819,1892,1892,1842,1892,m,us,14.56640132,0.061542766,0,1,"Bierce, Ambrose,",The monk and the hangman',teamblack | random
nyp.33433081958500,1771,1802,1740,1771,m,fr,17.31879699,0.980802653,1,1,"Mercier, Louis-S?bastien,",Memoirs of the year two t,teamblack | anatscifi
nyp.33433082173273,1894,1894,1864,1894,m,us,17.7699177,0.963360473,1,1,"Astor, John Jacob,",A journey in other worlds,teamblack | anatscifi | stew
uc1.31822033251729,1922,1922,1883,1922,m,au,16.07876655,0.000532054,0,1,"Forrest, Michael D",Father Justin,teamred | random
uc1.32106001959946,1904,1904,1866,1904,m,uk,13.07700789,0.996390278,1,1,"Wells, H. G.",The food of the gods and ,teamblack | locscifi | anatscifi
uc1.b117774,1886,1887,1828,1886,m,fr,13.96012185,0.992840114,1,1,"Verne, Jules,",The clipper of the clouds,locscifi | teamred | anatscifi
uc1.b244810,1898,1898,1865,1898,m,uk,16.55014,0.894544018,1,1,"Shiel, M. P.",The yellow danger,teamblack | anatscifi
uc1.b249543,1898,1898,1831,1898,f,uk,14.63856082,0.000218253,0,1,"Barr, Amelia Edith Huddle",The lost silver of Briffa,teamblack | random
uc1.b3290572,1827,1827,1765,1827,m,uk,21.62809056,0.082969339,0,1,"Ward, R. Plumer",De Vere,teamblack | random
uc1.b3324205,1906,1913,1867,1906,m,uk,12.69082954,0.043011746,0,1,"Cullum, Ridgwell,",The night-riders;,teamblack | random
uc1.b3578701,1880,1880,1836,1880,m,uk,17.66598768,0.865342706,1,1,"Greg, Percy,",Across the zodiac,teamblack | locscifi | anatscifi
uc1.b3578887,1897,1897,1859,1897,f,us,15.13233743,0.856590843,1,1,"Wait, Frona Eunice,",Yermah the Dorado,femscifi | teamred
uc2.ark+=13960=t0js9hc64,1887,1887,1883,1887,f,us,14.88224934,0.000440944,0,1,"Clarke, Rebecca Sophia,",Drones' honey,teamblack | random
uc2.ark+=13960=t0xp6w75n,1912,1912,1878,1912,m,us,24.7756639,0.378165302,0,1,"Rose, William Ganson,",Putting Marshville on the,teamblack | random
uc2.ark+=13960=t10p0xs0f,1908,1908,1883,1908,m,us,15.21097144,0.006358008,1,1,"Harding, Ellison.",The woman who vowed,teamblack | locscifi
uc2.ark+=13960=t17m0b23x,1895,1895,0,1895,m,,13.14672401,0.005263336,1,1,"Besant, Walter,",Beyond the dreams of avar,locscifi | teamred | stew
uc2.ark+=13960=t1dj5cf2j,1886,1920,1853,1886,m,fr,14.89610902,0.033309966,0,1,"Lema?tre, Jules,",Serenus and other stories,teamred | random
uc2.ark+=13960=t2794143s,1912,1917,1875,1912,m,us,16.43514102,0.999902323,1,1,"Burroughs, Edgar Rice,",A princess of Mars,teamred | anatscifi
uc2.ark+=13960=t3pv6dr2h,1911,1911,1880,1911,m,us,13.385749,0.074928413,0,1,"Pearson, Edmund Lester,",The librarian at play,teamblack | random
uc2.ark+=13960=t3xs5jt7k,1911,1911,1859,1911,m,us,14.58682532,0.199010545,0,1,"Lummis, Charles Fletcher,",The gold fish of Gran Chi,teamred | random
uc2.ark+=13960=t45q4sn3p,1893,1894,1857,1893,m,uk,16.87078647,0.987049411,1,1,"Griffith, George Chetwynd",The angel of the revoluti,teamblack | anatscifi
